Name,Tag,Reef,Trip,Depth,Latitude,Longitude,Death,Death_date_left,Death_date_right,Residents,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Fish deaths count,Death in Rank 1 or 2,Recruitment,Area_1,Area_2,Area_3,Bleaching,Expansion score,Number of clutches laid per month,Notes
RB194_Trip2,RB194,Luba Luba,2,6.6,-5.4325333,150.09575,No,,,2,RB194_A,RB194_B,,,,0,No,0,1030.95,732.488,593.101,No,1,0,
RB195_Trip2,RB195,Luba Luba,2,9.3,-5.4326,150.0958,No,,,3,RB195_A,RB195_B,RB195_C,,,2,Yes,0,1322.73,364.537,1529.83,Yes,0.857,0,
RB196_Trip2,RB196,Luba Luba,2,13.1,-5.4331333,150.09585,No,,,2,RB196_B,RB196_C,,,,0,No,1,612.567,70.968,506.275,No,0.857,0,
RB197_Trip2,RB197,Luba Luba,2,16.7,-5.43345,150.09575,No,,,2,RB197_A,RB197_B,,,,0,No,0,468.493,338.91,518.544,No,1,0,
RB198_Trip2,RB198,Luba Luba,2,15.1,-5.4334667,150.0957333,No,,,3,RB198_B,RB198_C,RB198_D,,,0,No,1,906.56,784.465,1185.25,No,1,0,
RB199_Trip2,RB199,Luba Luba,2,16.9,-5.4335167,150.09565,No,,,1,RB199_C,,,,,1,Yes,0,974.069,1099.8,1083.77,No,0.857,0,
RB200_Trip2,RB200,Luba Luba,2,9,-5.4327,150.0956667,No,,,1,RB200_B,,,,,0,No,0,636.511,407.018,489.854,Yes,0.857,0,
RB231_Trip2,RB231,Lui,2,8.1,-5.44953333,150.0974,No,,,3,RB231_A,RB231_B,RB231_C,,,1,No,1,545.087,735.158,662.93,Yes,1,0,
RB232_Trip2,RB232,Lui,2,8.6,-5.44945,150.09735,No,,,3,RB232_A,RB232_B,RB232_D,,,0,No,0,1194.91,1280.54,219.976,Yes,0.857,0,
RB233_Trip2,RB233,Lui,2,13.2,-5.4494,150.0972833,No,,,3,RB233_A,RB233_B,RB233_C,,,0,No,0,1515.61,1338.75,994.691,Yes,1,1,
RB234_Trip2,RB234,Lui,2,13.2,-5.44886667,150.0971,No,,,3,RB234_A,RB234_B,RB234_C,,,0,No,1,1186.23,1466.74,1255.43,No,0.857,1,
RB235_Trip2,RB235,Lui,2,14,-5.4488,150.0970667,No,,,3,RB235_A,RB235_B,RB235_C,,,0,No,0,631.758,857.3,213.737,No,0.714,0,
RB236_Trip2,RB236,Lui,2,13.9,-5.44933333,150.0975167,No,,,3,RB236_A,RB236_B,RB236_C,,,0,No,0,2101.08,2950.65,313.627,No,0.714,0,
RB237_Trip2,RB237,Lui,2,15.6,-5.44955,150.0977167,No,,,2,RB237_A,RB237_B,,,,0,No,0,1031.19,722.716,795.826,No,0.857,0,
RB238_Trip2,RB238,Lui,2,12.6,-5.45035,150.0977167,No,,,3,RB238_A,RB238_B,RB238_C,,,0,No,0,1739.9,1054.76,1296.07,No,0.857,0,
RB239_Trip2,RB239,Lui,2,8.2,-5.45031667,150.0976167,No,,,3,RB239_A,RB239_B,RB239_C,,,0,No,0,1080.59,1174.91,813.816,No,1,0,
RB240_Trip2,RB240,Lui,2,8.9,-5.45041667,150.09765,No,,,3,RB240_A,RB240_B,RB240_C,,,1,No,0,569.697,780.455,595.046,Yes,1,0,
RB241_Trip2,RB241,Lui,2,7,-5.45026667,150.0974167,No,,,2,RB241_A,RB241_B,,,,1,Yes,0,315.79,397.925,484.615,Yes,1,0,
RB242_Trip2,RB242,Lui,2,4.5,-5.4499,150.0974,No,,,3,RB242_A,RB242_B,RB242_C,,,1,Yes,0,913.41,1039.26,692.493,Yes,0.857,0,
RB243_Trip2,RB243,Lui,2,5,-5.44995,150.0976833,No,,,3,RB243_A,RB243_B,RB243_C,,,1,Yes,0,709.084,769.829,702.869,Yes,1,0,
RB244_Trip2,RB244,Lui,2,10,-5.44946667,150.0976167,No,,,2,RB244_A,RB244_B,,,,1,Yes,0,1710.26,1337.25,1154.56,No,0.857,1,
RB245_Trip2,RB245,Lui,2,5.1,-5.44965,150.0975667,No,,,3,RB245_A,RB245_B,RB245_C,,,1,No,1,308.552,183.661,487.035,Yes,0.857,1,
RB111_Trip2,RB111,Marks,2,14.1,-5.44361667,150.0987167,No,,,2,RB111_A,RB111_C,,,,2,Yes,1,1745.83,1058.43,1551.22,No,1,0,Taken over by A. perideraion after Trip 2
RB112_Trip2,RB112,Marks,2,15.3,-5.44391667,150.0987833,No,,,3,RB112_A,RB112_B,RB112_C,,,1,Yes,1,714.823,751.226,784.587,No,1,0,
RB113_Trip2,RB113,Marks,2,15.2,-5.44391667,150.0988,No,,,2,RB113_B,RB113_C,,,,1,Yes,0,692.057,478.737,646.755,Yes,1,0,
RB114_Trip2,RB114,Marks,2,13.2,-5.44396667,150.0987333,No,,,3,RB114_A,RB114_B,RB114_C,,,2,Yes,0,1275.44,659.718,1419.77,No,1,0,
RB115_Trip2,RB115,Marks,2,13.7,-5.44403333,150.0987,No,,,3,RB115_A,RB115_B,RB115_C,,,2,Yes,0,1713.98,966.335,1236.04,No,1,0,
RB116_Trip2,RB116,Marks,2,14.3,-5.44431667,150.0989333,No,,,3,RB116_A,RB116_B,RB116_C,,,1,No,0,2017.2,1081.22,1079.71,No,1,0,
RB117_Trip2,RB117,Marks,2,16,-5.44435,150.099,No,,,3,RB117_A,RB117_B,RB117_C,,,1,Yes,0,1202.17,229.58,1404.64,No,0.857,0,
RB119_Trip2,RB119,Marks,2,6,-5.44488333,150.0989667,No,,,3,RB119_A,RB119_B,RB119_C,,,1,Yes,0,800.993,199.027,505.432,Yes,0.429,0,
RB120_Trip2,RB120,Marks,2,8.6,-5.44525,150.0988333,No,,,3,RB120_A,RB120_B,RB120_C,,,2,Yes,1,488.52,811.594,584.676,Yes,1,0,
RB121_Trip2,RB121,Marks,2,9,-5.44526667,150.0988167,No,,,3,RB121_A,RB121_B,RB121_C,,,2,Yes,0,395.599,369.743,253.442,Yes,1,0,
RB122_Trip2,RB122,Marks,2,8.1,-5.44503333,150.0984833,No,,,3,RB122_B,RB122_C,RB122_D,,,1,Yes,1,437.47,504.162,436.937,Yes,1,0,
RB123_Trip2,RB123,Marks,2,7.6,-5.4451,150.0986667,No,,,2,RB123_A,RB123_B,,,,1,Yes,0,754.767,413.424,539.762,Yes,1,0,
RB124_Trip2,RB124,Marks,2,5.9,-5.44495,150.09865,No,,,3,RB124_A,RB124_B,RB124_C,,,1,Yes,0,1372.1,1567.91,554.044,Yes,0.857,0,
RB125_Trip2,RB125,Marks,2,9,-5.44486667,150.0984167,No,,,3,RB125_A,RB125_B,RB125_C,,,1,Yes,0,1039.05,1023.58,678.667,No,0.714,1,
RB126_Trip2,RB126,Marks,2,3.1,-5.4446,150.0987,Yes,05-Mar-25,02-May-25,2,RB126_A,RB126_B,,,,2,Yes,0,439.59,524.721,257.001,Yes,1,0,
RB127_Trip2,RB127,Marks,2,19,-5.4442667,150.0989667,No,,,2,RB127_A,RB127_C,,,,0,No,0,2173.13,1011.92,1923.57,No,1,0,
RB128_Trip2,RB128,Marks,2,9.4,-5.4449333,150.0984,No,,,3,RB128_A,RB128_B,RB128_C,,,3,Yes,1,705.104,587.714,441.848,Yes,0.857,0,
RB129_Trip2,RB129,Marks,2,9,-5.44451667,150.0985667,No,,,2,RB129_A,RB129_B,,,,0,No,0,1251.7,1161.5,649.705,No,0.857,0,
RB130_Trip2,RB130,Marks,2,3,-5.44483333,150.0987167,No,,,3,RB130_B,RB130_C,RB130_D,,,2,Yes,2,468.866,492.734,268.453,Yes,1,0,
RB346_Trip2,RB346,Pukpuk,2,7.3,-5.4419333,150.09375,No,,,3,RB346_A,RB346_B,RB346_C,,,2,Yes,0,270.474,460.085,372.366,Yes,0.833,0,
RB347_Trip2,RB347,Pukpuk,2,3,-5.44173333,150.0941167,No,,,3,RB347_A,RB347_B,RB347_C,,,1,Yes,0,132.127,378.499,28.367,Yes,0.5,0,
RB348_Trip2,RB348,Pukpuk,2,4.5,-5.44165,150.0940667,No,,,3,RB348_A,RB348_B,RB348_C,,,0,No,0,1059.35,665.443,962.214,Yes,1,0,
RB349_Trip2,RB349,Pukpuk,2,5,-5.4409833,150.0934833,No,,,2,RB349_A,RB349_B,,,,1,Yes,0,451.552,350.487,337.725,Yes,0.833,0,
RB358_Trip2,RB358,Pukpuk,2,8.7,-5.4425167,150.0940833,No,,,3,RB358_A,RB358_B,RB358_C,,,1,Yes,0,711.982,765.083,1008.3,Yes,1,0,
RB359_Trip2,RB359,Pukpuk,2,3.1,-5.4422833,150.0941167,No,,,2,RB359_A,RB359_B,,,,1,Yes,0,538.293,521.144,521.915,Yes,0.833,0,
RB360_Trip2,RB360,Pukpuk,2,3.8,-5.4423167,150.09415,No,,,3,RB360_A,RB360_B,RB360_C,,,0,No,0,445.661,420.005,342.461,Yes,1,0,
RB361_Trip2,RB361,Pukpuk,2,6.7,-5.4417833,150.0943167,No,,,3,RB361_A,RB361_B,RB361_C,,,2,Yes,1,869.512,506.347,757.534,Yes,1,0,
RB362_Trip2,RB362,Pukpuk,2,4.1,-5.44175,150.0941833,No,,,4,RB362_A,RB362_B,RB362_C,RB362_D,,4,Yes,0,791.661,632.802,695.785,Yes,0.833,0,
RB363_Trip2,RB363,Pukpuk,2,2.6,-5.4417667,150.0941667,No,,,3,RB363_A,RB363_B,RB363_C,,,1,No,0,500.629,642.172,928.273,Yes,0.667,0,
RB364_Trip2,RB364,Pukpuk,2,5.2,-5.44165,150.0941333,No,,,3,RB364_A,RB364_B,RB364_C,,,2,Yes,0,749.603,913.789,796.662,Yes,1,0,
RB365_Trip2,RB365,Pukpuk,2,8.7,-5.44155,150.0939333,No,,,2,RB365_A,RB365_B,,,,0,No,0,494.441,663.05,865.099,No,1,0,
RB366_Trip2,RB366,Pukpuk,2,10.3,-5.4411833,150.09365,No,,,2,RB366_A,RB366_B,,,,1,Yes,0,296.248,565.599,470.075,Yes,0.667,0,
RB367_Trip2,RB367,Pukpuk,2,10.8,-5.44125,150.0935333,No,,,3,RB367_A,RB367_B,RB367_C,,,2,Yes,0,660.873,477.598,377.192,Yes,0.667,2,
RB368_Trip2,RB368,Pukpuk,2,9.4,-5.4408167,150.0935,Yes,02-Mar-25,01-May-25,2,RB368_A,RB368_B,,,,2,Yes,0,332.379,292.33,263.049,Yes,1,0,
RB369_Trip2,RB369,Pukpuk,2,7.9,-5.44085,150.0935167,No,,,3,RB369_A,RB369_B,RB369_C,,,3,Yes,0,673.932,990.315,713.171,Yes,1,0,
RB370_Trip2,RB370,Pukpuk,2,6.3,-5.4410167,150.09365,No,,,3,RB370_A,RB370_B,RB370_C,,,2,Yes,0,555.167,658.041,287.877,Yes,0.833,0,
RB136_Trip3,RB136,Bobs,3,6.2,-5.4582167,150.1044167,No,,,3,RB136_A,RB136_B,RB136_C,,,2,Yes,0,645.993,1466.49,703.37,Yes,1,0,
RB137_Trip3,RB137,Bobs,3,10.5,-5.4586333,150.10435,No,,,2,RB137_B,RB137_C,,,,0,No,0,618.081,873.966,884.685,Yes,0.857,0,
RB138_Trip3,RB138,Bobs,3,13.7,-5.4587333,150.1044333,No,,,3,RB138_B,RB138_C,RB138_D,,,0,No,1,1696.82,1834.06,2078.32,No,1,0,
RB139_Trip3,RB139,Bobs,3,9.9,-5.4586833,150.1043167,No,,,2,RB139_A,RB139_B,,,,1,Yes,0,377.263,554.401,518.561,Yes,1,0,A. perideraion recruit
RB140_Trip3,RB140,Bobs,3,12.7,-5.4587167,150.10415,No,,,3,RB140_A,RB140_B,RB140_C,,,1,No,0,551.647,801.189,717.993,Yes,0.857,0,
RB143_Trip3,RB143,Bobs,3,10.5,-5.45906667,150.1044833,No,,,2,RB143_B,RB143_C,,,,2,Yes,0,446.252,1303.35,978.064,Yes,0.429,0,
RB144_Trip3,RB144,Bobs,3,7.5,-5.45951667,150.1047333,No,,,3,RB144_A,RB144_B,RB144_C,,,0,No,0,458.35,427.848,561.515,Yes,1,0,
RB145_Trip3,RB145,Bobs,3,5.9,-5.45966667,150.1049,No,,,2,RB145_B,RB145_C,,,,0,No,0,506.768,522.53,505.344,Yes,1,0,
RB146_Trip3,RB146,Bobs,3,8.7,-5.4596,150.105,No,,,2,RB146_A,RB146_B,,,,0,No,0,253.477,400.116,364.168,Yes,1,0,
RB149_Trip3,RB149,Bobs,3,12,-5.45995,150.1050167,No,,,3,RB149_B,RB149_C,RB149_D,,,0,No,1,568.4,629.047,581.155,Yes,0.857,0,
RB150_Trip3,RB150,Bobs,3,10.6,-5.46,150.1049333,No,,,3,RB150_A,RB150_C,RB150_D,,,0,No,0,500.673,842.488,809.899,Yes,1,0,
RB151_Trip3,RB151,Bobs,3,3.5,-5.46,150.1043333,Yes,03-Jun-25,26-Jul-25,2,RB151_C,RB151_D,,,,1,Yes,1,105.004,88.316,112.648,No,1,0,
RB152_Trip3,RB152,Bobs,3,4.8,-5.46015,150.104,No,,,3,RB152_A,RB152_B,RB152_C,,,2,Yes,0,771.707,863.538,713.443,No,1,0,
RB153_Trip3,RB153,Bobs,3,6.7,-5.45988333,150.1039333,No,,,2,RB153_A,RB153_C,,,,1,Yes,0,131.627,251.723,314.187,Yes,1,0,
RB154_Trip3,RB154,Bobs,3,7.1,-5.45968333,150.1039833,No,,,2,RB154_A,RB154_C,,,,0,No,0,200.505,375.306,292.129,Yes,1,0,
RB155_Trip3,RB155,Bobs,3,4.8,-5.4592,150.1042333,No,,,3,RB155_A,RB155_B,RB155_C,,,1,Yes,0,543.539,587.774,573.128,Yes,0.857,0,Moved (> 1 m)
RB156_Trip3,RB156,Bobs,3,20,-5.45971667,150.1053167,No,,,3,RB156_A,RB156_B,RB156_C,,,0,No,0,1072.36,2449.38,2334.58,No,1,2,
RB301_Trip3,RB301,Bobs,3,10.2,-5.45988333,150.1038667,Yes,03-Jun-25,26-Jul-25,2,RB301_A,RB301_D,,,,2,Yes,1,430.052,551.546,546.143,Yes,1,0,
RB251_Trip3,RB251,First Reef North,3,7.2,-5.43076667,150.0926167,No,,,3,RB251_A,RB251_B,RB251_C,,,1,No,0,388.43,435.742,525.873,Yes,1,0,
RB252_Trip3,RB252,First Reef North,3,7.9,-5.43075,150.0926667,No,,,3,RB252_A,RB252_B,RB252_C,,,0,No,0,816.35,926.761,569.974,No,1,1,
RB253_Trip3,RB253,First Reef North,3,5.7,-5.43058333,150.0926,Yes,25-May-25,26-Jul-25,0,,,,,,0,No,0,124.032,152.718,126.165,Yes,0.857,0,
RB254_Trip3,RB254,First Reef North,3,5.6,-5.43055,150.09255,Yes,25-May-25,26-Jul-25,0,,,,,,0,No,0,175.075,178.103,121.14,Yes,0.857,0,
RB255_Trip3,RB255,First Reef North,3,7.5,-5.43046667,150.09265,No,,,3,RB255_D,RB255_B,RB255_C,,,0,No,0,281.736,384.84,435.955,Yes,0.857,0,
RB256_Trip3,RB256,First Reef North,3,9.8,-5.43058333,150.0926833,No,,,1,RB255_A,,,,,0,No,0,238.846,248.79,299.826,Yes,1,0,
RB257_Trip3,RB257,First Reef North,3,8.4,-5.4305,150.0926667,No,,,2,RB257_A,RB257_B,,,,0,No,0,598.626,536.443,305.241,Yes,0.857,0,
RB258_Trip3,RB258,First Reef North,3,7.2,-5.43043333,150.0926667,No,,,1,RB258_B,,,,,0,No,0,485.179,368.696,466.853,No,0.857,0,
RB259_Trip3,RB259,First Reef North,3,14.7,-5.43026667,150.0927833,No,,,2,RB259_C,RB259_B,,,,0,No,0,1384.11,1166.2,1622.45,No,1,0,
RB260_Trip3,RB260,First Reef North,3,13,-5.43023333,150.0927667,No,,,4,RB260_A,RB260_B,RB260_C,RB260_D,,1,No,1,1868.56,1330.3,2175.89,No,1,0,
RB261_Trip3,RB261,First Reef North,3,11.3,-5.4301,150.0927167,No,,,3,RB261_B,RB261_C,RB261_D,,,1,Yes,0,468.947,376.35,698.443,Yes,0.857,0,
RB262_Trip3,RB262,First Reef North,3,8.4,-5.43013333,150.09265,No,,,1,RB262_A,,,,,1,Yes,0,364.062,267.655,416.194,Yes,0.714,0,
RB263_Trip3,RB263,First Reef North,3,8.1,-5.43001667,150.0925167,No,,,2,RB263_A,RB263_B,,,,0,No,0,440.917,424.549,624.658,Yes,0.857,0,
RB264_Trip3,RB264,First Reef North,3,12.6,-5.42986667,150.0926333,No,,,2,RB264_B,RB264_C,,,,0,No,0,442.891,534.268,567.926,Yes,1,0,
RB265_Trip3,RB265,First Reef North,3,12.2,-5.42978333,150.0924833,No,,,2,RB265_B,RB265_C,,,,0,No,0,253.835,323.69,99.201,Yes,0.857,0,
RB266_Trip3,RB266,First Reef North,3,10.5,-5.42995,150.0923,No,,,2,RB266_A,RB266_B,,,,0,No,0,1957.3,2321.92,2099.13,No,1,1,
RB267_Trip3,RB267,First Reef North,3,7.8,-5.43008333,150.0923,No,,,1,RB267_B,,,,,1,Yes,0,299.173,233.666,333.803,Yes,1,0,
RB268_Trip3,RB268,First Reef North,3,6.7,-5.43011667,150.0923333,No,,,2,RB268_B,RB268_D,,,,0,No,1,585.537,431.303,601.726,Yes,0.714,0,
RB270_Trip3,RB270,First Reef North,3,3.3,-5.43033333,150.0921833,No,,,3,RB270_A,RB270_B,RB270_C,,,1,Yes,0,389.681,406.507,740.595,Yes,1,0,
RB271_Trip3,RB271,First Reef North,3,11.7,-5.43028333,150.09205,No,,,3,RB271_A,RB271_B,RB271_C,,,0,No,0,1158.57,998.463,916.181,No,1,2,
RB273_Trip3,RB273,First Reef North,3,5.5,-5.43051667,150.09185,No,,,1,RB272_A,,,,,0,No,0,431.33,238.833,495.203,Yes,0.857,0,
RB274_Trip3,RB274,First Reef North,3,12.8,-5.4307333,150.0915833,No,,,0,,,,,,0,No,0,506.499,209.958,470.737,Yes,0.857,0,
RB275_Trip3,RB275,First Reef North,3,11.5,-5.4308333,150.0915833,No,,,2,RB275_B,RB275_C,,,,0,No,0,1208.72,1108.38,1126.41,No,1,0,
RB276_Trip3,RB276,First Reef North,3,8.4,-5.4309667,150.0915667,No,,,0,,,,,,0,No,0,288.699,201.491,281.063,Yes,0.857,0,
RB277_Trip3,RB277,First Reef North,3,4.8,-5.4309667,150.0916167,No,,,0,,,,,,0,No,0,287.886,196.536,323.446,Yes,0.8,0,
RB278_Trip3,RB278,First Reef North,3,3.8,-5.431,150.0915833,No,,,2,RB278_A,RB278_F,,,,0,No,1,619.906,459.958,513.77,Yes,1,0,
RB279_Trip3,RB279,First Reef North,3,6.4,-5.4310333,150.09155,No,,,3,RB279_A,RB276_B,RB279_C,,,2,Yes,0,397.139,258.609,319.686,Yes,1,0,
RB280_Trip3,RB280,First Reef North,3,9.9,-5.4312667,150.0914,No,,,2,RB280_A,RB280_B,,,,1,Yes,0,221.42,343.02,372.895,Yes,1,0,
RB303_Trip3,RB303,First Reef North,3,4.2,-5.4302,150.09235,No,,,2,RB303_A,RB303_C,,,,0,No,0,430.423,228.271,381.479,Yes,0.857,0,
RB304_Trip3,RB304,First Reef North,3,12,-5.4308,150.0915333,No,,,1,RB304_D,,,,,0,No,1,622.629,439.038,572.677,Yes,1,0,
RB305_Trip3,RB305,First Reef North,3,9.7,-5.4312667,150.0914167,Yes,04-Jun-25,26-Jul-25,1,RB280_C,,,,,1,Yes,0,91.316,154.017,139.928,Yes,1,0,
RB161_Trip3,RB161,First Reef South,3,7.2,-5.43416667,150.0919833,No,,,1,RB161_C,,,,,0,No,1,122.338,117.291,105.404,Yes,1,0,
RB162_Trip3,RB162,First Reef South,3,8.8,-5.434,150.0918333,No,,,3,RB162_A,RB162_B,RB162_C,,,3,Yes,0,702.259,796.526,425.403,Yes,1,0,
RB163_Trip3,RB163,First Reef South,3,8.4,-5.43373333,150.0915,No,,,2,RB163_A,RB163_B,,,,0,No,0,247.3,417.444,169.882,Yes,0.857,0,
RB164_Trip3,RB164,First Reef South,3,8.6,-5.43351667,150.0910333,Yes,05-Jun-25,26-Jul-25,1,RB164_B,,,,,1,Yes,0,128.501,143.677,170.949,Yes,1,0,
RB165_Trip3,RB165,First Reef South,3,9.3,-5.4332833,150.0910833,No,,,2,RB165_A,RB165_B,,,,0,No,0,408.383,457.383,249.291,Yes,0.857,0,Moved (> 1 m)
RB166_Trip3,RB166,First Reef South,3,5.7,-5.4333167,150.0911667,No,,,1,RB166_A,,,,,0,No,0,423.881,510.127,442.952,Yes,0.714,0,
RB167_Trip3,RB167,First Reef South,3,7.4,-5.4333167,150.09135,No,,,2,RB167_A,RB167_B,,,,0,No,0,938.787,376.492,1039.69,No,0.714,0,
RB281_Trip3,RB281,First Reef South,3,7,-5.43118333,150.0925333,No,,,2,RB253_A,RB281_B,,,,1,Yes,0,514.178,362.223,865.382,Yes,0.857,0,
RB282_Trip3,RB282,First Reef South,3,11.6,-5.43123333,150.0926167,No,,,3,RB282_A,RB282_B,RB282_C,,,0,No,0,1257.46,1903.02,1945.25,No,1,1,
RB283_Trip3,RB283,First Reef South,3,7.9,-5.43131667,150.0926167,No,,,3,RB283_A,RB256_A,RB283_C,,,0,No,0,548.723,930.037,967.93,No,1,0,
RB284_Trip3,RB284,First Reef South,3,9.1,-5.43135,150.0926333,Yes,25-May-25,26-Jul-25,0,,,,,,0,No,0,290.281,278.922,187.821,Yes,1,0,
RB285_Trip3,RB285,First Reef South,3,9.1,-5.4314,150.0926333,No,,,2,RB285_A,RB285_C,,,,0,No,0,567.98,672.615,580.487,Yes,0.857,0,
RB286_Trip3,RB286,First Reef South,3,6.9,-5.43151667,150.0926,No,,,3,RB286_A,RB286_B,RB286_C,,,0,No,1,1087.56,1078.74,861.498,No,1,0,
RB287_Trip3,RB287,First Reef South,3,8.4,-5.43186667,150.0926,No,,,2,RB287_A,RB287_B,,,,0,No,0,319.594,425.774,242.488,Yes,1,0,
RB288_Trip3,RB288,First Reef South,3,12.4,-5.43211667,150.0927833,No,,,3,RB288_A,RB288_B,RB288_D,,,1,No,1,800.082,1365.15,1004.18,No,0.857,0,
RB289_Trip3,RB289,First Reef South,3,5.5,-5.43231667,150.0928333,No,,,3,RB289_A,RB289_B,RB289_C,,,1,No,0,376.799,339.941,319.745,Yes,0.857,0,
RB290_Trip3,RB290,First Reef South,3,8.2,-5.4323,150.09285,Yes,25-May-25,26-Jul-25,0,,,,,,0,No,0,486.418,340.625,441.184,Yes,0.857,0,
RB291_Trip3,RB291,First Reef South,3,4.7,-5.43251667,150.0928333,No,,,2,RB291_A,RB291_B,,,,1,Yes,0,540.456,471.259,433.007,Yes,1,0,
RB292_Trip3,RB292,First Reef South,3,7.8,-5.43255,150.0929667,No,,,2,RB292_B,RB292_C,,,,0,No,0,541.988,546.669,311.775,Yes,1,0,
RB293_Trip3,RB293,First Reef South,3,5.1,-5.43266667,150.0929,No,,,2,RB293_A,RB293_B,,,,1,Yes,0,358.609,285.042,414.869,Yes,0.857,0,
RB294_Trip3,RB294,First Reef South,3,5.1,-5.43275,150.0929,No,,,0,,,,,,0,No,0,314.667,310.627,414.869,Yes,1,0,
RB295_Trip3,RB295,First Reef South,3,3,-5.43326667,150.0924167,No,,,2,RB295_A,RB295_B,,,,0,No,0,358.634,346.419,210.412,Yes,1,0,
RB296_Trip3,RB296,First Reef South,3,6,-5.4334,150.09225,No,,,4,RB296_A,RB296_B,RB296_C,RB296_D,,1,No,0,519.159,667.769,0.531,Yes,0.429,0,
RB297_Trip3,RB297,First Reef South,3,3.1,-5.43351667,150.0921833,No,,,4,RB297_A,RB297_B,RB297_C,RB297_D,,1,No,0,735.808,317.898,935.784,Yes,0.714,0,
RB298_Trip3,RB298,First Reef South,3,4.2,-5.43358333,150.0921167,No,,,2,RB298_B,RB298_C,,,,0,No,0,490.312,688.303,809.909,Yes,1,0,
RB299_Trip3,RB299,First Reef South,3,12.3,-5.43413333,150.0921833,No,,,3,RB299_A,RB299_B,RB299_C,,,3,Yes,0,1498.77,1959.48,1943.69,No,1,0,RB299 was taken over by A. perideraion at the end of t3
RB300_Trip3,RB300,First Reef South,3,9.1,-5.4342,150.0921333,No,,,1,RB300_B,,,,,0,No,0,236.09,273.183,199.373,Yes,0.857,0,
RB382_Trip3,RB382,Garbuna,3,7.3,-5.40635,150.08705,No,,,2,RB382_A,RB382_B,,,,0,No,0,278.19,317.914,232.686,Yes,1,0,
RB383_Trip3,RB383,Garbuna,3,8.5,-5.40633333,150.0871333,No,,,3,RB383_A,RB383_B,RB383_C,,,1,Yes,0,377.762,402.554,319.803,Yes,1,0,
RB384_Trip3,RB384,Garbuna,3,7.5,-5.40636667,150.0871167,No,,,3,RB384_A,RB384_B,RB384_C,,,0,No,0,322.898,560.519,344.115,Yes,1,0,
RB385_Trip3,RB385,Garbuna,3,4.3,-5.40641667,150.0871333,No,,,2,RB385_A,RB385_B,,,,1,Yes,0,250.06,323.353,338.611,Yes,1,0,
RB386_Trip3,RB386,Garbuna,3,6.9,-5.4070167,150.0870167,No,,,2,RB386_A,RB386_B,,,,0,No,0,265.034,679.443,74.927,No,0.857,0,
RB387_Trip3,RB387,Garbuna,3,16.9,-5.40715,150.0871167,No,,,3,RB387_A,RB387_B,RB387_C,,,0,No,0,1315.28,282.286,2605.58,No,0.857,0,
RB388_Trip3,RB388,Garbuna,3,12.2,-5.4071,150.087,No,,,2,RB388_A,RB388_B,,,,0,No,0,529.732,595.322,562.286,No,1,0,
RB389_Trip3,RB389,Garbuna,3,7.6,-5.4071667,150.0869,No,,,1,RB389_B,,,,,0,No,0,78.117,81.518,65.189,Yes,1,0,
RB390_Trip3,RB390,Garbuna,3,13.5,-5.4072167,150.0869333,No,,,2,RB390_A,RB390_B,,,,0,No,0,277.494,230.863,324.49,No,1,0,
RB391_Trip3,RB391,Garbuna,3,13.1,-5.4072,150.0869167,No,,,3,RB391_A,RB391_B,RB391_C,,,0,No,0,929.352,685.095,170.976,No,0.714,0,
RB392_Trip3,RB392,Garbuna,3,7,-5.4072,150.0868,No,,,2,RB392_A,RB392_B,,,,1,Yes,0,212.6,408.671,51.005,Yes,0.286,0,
RB393_Trip3,RB393,Garbuna,3,6.9,-5.4071833,150.0867167,No,,,1,RB393_B,,,,,1,Yes,0,147.539,143.144,117.942,Yes,1,0,Moved (> 1 m)
RB394_Trip3,RB394,Garbuna,3,2.9,-5.4071667,150.0867667,No,,,1,RB394_B,,,,,0,No,0,275.778,543.83,322.631,Yes,0.857,0,
RB395_Trip3,RB395,Garbuna,3,4,-5.4074333,150.0865833,No,,,2,RB395_A,RB395_B,,,,0,No,0,376.642,373.662,296.893,Yes,0.857,0,
RB396_Trip3,RB396,Garbuna,3,13,-5.40845,150.0880833,No,,,2,RB396_A,RB396_B,,,,0,No,0,544.559,904.775,916.961,Yes,0.857,0,
RB397_Trip3,RB397,Garbuna,3,6.9,-5.4086333,150.0881,No,,,2,RB397_A,RB397_B,,,,2,Yes,0,593.726,719.601,136.704,Yes,0.714,0,
RB398_Trip3,RB398,Garbuna,3,11.6,-5.4086333,150.0881333,No,,,1,RB398_B,,,,,0,No,0,421.066,321.083,226.748,Yes,1,0,
RB399_Trip3,RB399,Garbuna,3,9.9,-5.4087167,150.0880833,No,,,3,RB399_A,RB399_B,RB399_C,,,0,No,0,133.331,164.191,823.051,No,0.429,1,
RB302_Trip3,RB302,Gavagava,3,4,-5.44285,150.0928667,No,,,0,,,,,,0,No,0,,101.502,117.17,Yes,1,0,
RB344_Trip3,RB344,Gavagava,3,4.2,-5.4411,150.0926167,No,,,2,RB344_A,RB344_B,,,,0,No,0,526.358,588.781,634.953,Yes,1,0,
RB345_Trip3,RB345,Gavagava,3,2,-5.4429,150.09295,No,,,2,RB345_D,RB345_E,,,,2,Yes,1,162.312,250.675,207.26,No,1,0,
